file_path,filename,local_title,local_orchestra,tt_url,tt_id,tt_title,genre,composition_year,composer,lyricist,version_vocal,version_formation,version_orchestra,recording_date,recording_year,recording_city,recording_label,recording_catalog,version_duration,match_confidence,match_status
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Que Podran Decir.mp3,23 Que Podran Decir.mp3,Que Podran Decir,Ricardo Tanturi (Alberto Castillo),https://www.todotango.com/musica/tema/5369/Que-podran-decir/,5369.0,Qué podrán decir,Tango,,Vicente Salerno,Alfredo Bigeschi,Alberto Castillo,Orquesta,Ricardo Tanturi,2-3-1943,1943.0,Buenos Aires,RCA-Victor,60-0014 84238,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Racing Club.mp3,23 Racing Club.mp3,Racing Club,Alfredo Gobbi (Instrumental),https://www.todotango.com/musica/tema/27/Racing-Club/,27.0,Racing Club,Tango,,Vicente Greco,Carlos Pesce,Instrumental,Orquesta,Alfredo Gobbi,13-10-1949,1949.0,Buenos Aires,RCA-Victor,60-1854 91429,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 San Telmo.mp3,23 San Telmo.mp3,San Telmo,Francisco Lomuto (Charlo),https://www.todotango.com/musica/tema/4849/San-Telmo/,4849.0,San Telmo,Tango,,Gerardo Matos Rodríguez,Ivo Pelay,Tita Merello,Orquesta,Carlos Figari,,1969.0,Buenos Aires,1969,Odeon,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Tango Mio.mp3,23 Tango Mio.mp3,Tango Mio,Osvaldo Fresedo (Ricardo Ruiz),https://www.todotango.com/musica/tema/1971/Tango-mio/,1971.0,Tango mío,Tango,1931.0,Osvaldo Fresedo,Emilio Fresedo,Mercedes Carné,Orquesta,Carlos Di Sarli,,1931.0,Buenos Aires,1931,Brunswick 2200-A 2032,,0.267,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Te Llama Mi Violin.mp3,23 Te Llama Mi Violin.mp3,Te Llama Mi Violin,Osvaldo Fresedo (Oscar Serpa),https://www.todotango.com/musica/tema/1290/Te-llama-mi-violin/,1290.0,Te llama mi violín,Tango,,Elvino Vardaro,Cátulo Castillo,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Total Pa'que Sirvo.mp3,23 Total Pa'que Sirvo.mp3,Total Pa'que Sirvo,Anibal Troilo (Fiorentino),https://www.todotango.com/musica/tema/305/Total-paque-sirvo/,305.0,Total pa'qué sirvo,Tango,1941.0,Aníbal Troilo,Enrique Dizeo,Francisco Fiorentino,Orquesta,Aníbal Troilo,8-9-1941,1941.0,Buenos Aires,RCA-Victor,39403 59764,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Un Crimen.mp3,23 Un Crimen.mp3,Un Crimen,Miguel Caló (Raúl Berón),https://www.todotango.com/musica/tema/4669/Un-crimen/,4669.0,Un crimen,Tango,,Luis Rubistein,Luis Rubistein,Raúl Berón,Orquesta,Miguel Caló,9-10-1942,1942.0,Buenos Aires,Odeon,8369 12289,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Una Fija.mp3,23 Una Fija.mp3,Una Fija,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/4627/Una-fija/,4627.0,Una fija,Tango,,Ángel Villoldo,Antonio Polito,Instrumental,Orquesta,Carlos Di Sarli,,1953.0,Buenos Aires,1953,Music Hall 1085A,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Va Llegando Gente Al Baile.mp3,23 Va Llegando Gente Al Baile.mp3,Va Llegando Gente Al Baile,Alfredo De Angelis (Julio Martel),https://www.todotango.com/musica/tema/5188/Va-llegando-gente-al-baile/,5188.0,Va llegando gente al baile,Tango,,Félix Lipesker,Lito Bayardo,Julio Martel,Orquesta,Alfredo De Angelis,18-12-1944,1944.0,Buenos Aires,Odeon,3780-B 14322,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\23 Yo Me Quero Cantar Un Tango.mp3,23 Yo Me Quero Cantar Un Tango.mp3,Yo Me Quero Cantar Un Tango,Pedro Laurenz (Alberto Podestá),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 A Mi Me Llaman El Zorro.mp3,24 A Mi Me Llaman El Zorro.mp3,A Mi Me Llaman El Zorro,Ricardo Tanturi (Alberto Castillo),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Amurado.mp3,24 Amurado.mp3,Amurado,Pedro Laurenz (Juan Carlos Casas),https://www.todotango.com/musica/tema/354/Amurado/,354.0,Amurado,Tango,1927.0,Pedro Maffia,José De Grandis,Juan Carlos Casas,Orquesta,Pedro Laurenz,29-7-1940,1940.0,Buenos Aires,RCA-Victor,39045 38411,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Asi se Baila el Tango.mp3,24 Asi se Baila el Tango.mp3,Asi se Baila el Tango,Ricardo Tanturi (Alberto Castillo),https://www.todotango.com/musica/tema/1724/Asi-se-baila-el-tango/,1724.0,Así se baila el tango,Tango,1942.0,Elías Randal,Marvil,Alberto Castillo,Orquesta,Ricardo Tanturi,4-12-1942,1942.0,Buenos Aires,RCA-Victor,39813 84091,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Bailarin De Contraseña.mp3,24 Bailarin De Contraseña.mp3,Bailarin De Contraseña,Angel D'Agostino (Angel Vargas),https://www.todotango.com/musica/tema/4358/Bailarin-de-contrasena/,4358.0,Bailarín de contraseña,Tango,,Víctor Felice,Carlos Lucero,Ángel Vargas,Orquesta,Ángel D'Agostino,27-8-1945,1945.0,Buenos Aires,RCA-Victor,60-0768 80780,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Boedo Y San Juan.mp3,24 Boedo Y San Juan.mp3,Boedo Y San Juan,Carlos Di Sarli (Roberto Rufino),https://www.todotango.com/musica/tema/3273/Boedo-y-San-Juan/,3273.0,Boedo y San Juan,Tango,,Enrique Cadícamo,Enrique Cadícamo,Roberto Rufino,Orquesta,Carlos Di Sarli,17-12-1943,1943.0,Buenos Aires,RCA-Victor,60-0300 77468,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Cardos.mp3,24 Cardos.mp3,Cardos,Tipica Victor (Instrumental),https://www.todotango.com/musica/tema/7160/Cardos/,7160.0,Cardos,Tango,,Eduardo Arolas,,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Catuzo.mp3,24 Catuzo.mp3,Catuzo,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1417/Catuzo/,1417.0,Catuzo,Tango,,Osvaldo Ruggiero,,Instrumental,Orquesta,Osvaldo Pugliese,7-12-1949,1949.0,Buenos Aires,Odeon,30608 17516,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Chuzas.mp3,24 Chuzas.mp3,Chuzas,Alfredo Gobbi (Instrumental),https://www.todotango.com/musica/tema/3955/Chuzas/,3955.0,Chuzas,Milonga,1953.0,René Ruiz,Enrique Uzal,Luis Correa,Orquesta,Alberto Mancione,25-7-1956,1956.0,Buenos Aires,RCA-Victor,,,0.414,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Como El Hornero.mp3,24 Como El Hornero.mp3,Como El Hornero,Pedro Laurenz (Alberto Podestá),https://www.todotango.com/musica/tema/2226/Como-el-hornero/,2226.0,Como el hornero,Tango,1944.0,Manuel Sucher,José Rótulo,Alberto Podestá,Orquesta,Pedro Laurenz,14-1-1944,1944.0,Buenos Aires,Odeon,7635 13516,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Cornetin.mp3,24 Cornetin.mp3,Cornetin,Carlos Di Sarli (Roberto Rufino),https://www.todotango.com/musica/tema/239/Cornetin/,239.0,Cornetín,Tango,1942.0,Pedro Maffia,Homero Manzi,Roberto Rufino,Orquesta,Carlos Di Sarli,5-3-1943,1943.0,Buenos Aires,RCA-Victor,60-0016 84247,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Cosas Olvidadas.mp3,24 Cosas Olvidadas.mp3,Cosas Olvidadas,Carlos Di Sarli (Roberto Rufino),https://www.todotango.com/musica/tema/1169/Cosas-olvidadas/,1169.0,Cosas olvidadas,Tango,1940.0,Antonio Rodio,José María Contursi,Roberto Rufino,Orquesta,Carlos Di Sarli,19-6-1940,1940.0,Buenos Aires,RCA-Victor,39005 39329,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Cuidado Con Los 50 (2).mp3,24 Cuidado Con Los 50 (2).mp3,Cuidado Con Los 50 (2),Carlos Di Sarli (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 De Salto Y Carta.mp3,24 De Salto Y Carta.mp3,De Salto Y Carta,Angel D'Agostino (Angel Vargas),https://www.todotango.com/musica/tema/4366/De-salto-y-carta/,4366.0,De salto y carta,Tango,,Alberto Acuña,José De Cicco,Ángel Vargas,Orquesta,Ángel D'Agostino,15-10-1942,1942.0,Buenos Aires,RCA-Victor,39746 84001,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 El Aguacero.mp3,24 El Aguacero.mp3,El Aguacero,Lucio Demare (Horacio Quintana),https://www.todotango.com/musica/tema/379/El-aguacero-Cancion-de-la-Pampa/,379.0,El aguacero (Canción de la Pampa),Tango,1931.0,Cátulo Castillo,José González Castillo,Horacio Quintana,Orquesta,Lucio Demare,14-11-1944,1944.0,Buenos Aires,Odeon,8078-A 14211,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 El Cabure (1).mp3,24 El Cabure (1).mp3,El Cabure (1),Carlos Di Sarli (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 El Ciruja.mp3,24 El Ciruja.mp3,El Ciruja,Alfredo De Angelis (Julio Martel),https://www.todotango.com/musica/tema/601/El-ciruja/,601.0,El ciruja,Tango,1926.0,Ernesto de la Cruz,Alfredo Marino,Julio Martel,Orquesta,Alfredo De Angelis,2-6-1949,1949.0,Buenos Aires,Odeon,30422-B 17311,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 El Incendio.mp3,24 El Incendio.mp3,El Incendio,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/2378/El-incendio/,2378.0,El incendio,Tango,,Arturo De Bassi,,Instrumental,Orquesta,Carlos Di Sarli,19-6-1940,1940.0,Buenos Aires,RCA-Victor,39005 39330,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 En La Buena Y En La Mala.mp3,24 En La Buena Y En La Mala.mp3,En La Buena Y En La Mala,Enrique Rodriguez (Armando Moreno),https://www.todotango.com/musica/tema/4469/En-la-buena-y-en-la-mala/,4469.0,En la buena y en la mala,Tango,1940.0,Enrique Rodríguez,Enrique Cadícamo,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Gente Amiga.mp3,24 Gente Amiga.mp3,Gente Amiga,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1491/Gente-amiga/,1491.0,Gente amiga,Tango,,Ismael Spitalnik,,Instrumental,Orquesta,Osvaldo Pugliese,2-1-1958,1958.0,Buenos Aires,Odeon,52274 22787,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Indio Manso.mp3,24 Indio Manso.mp3,Indio Manso,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/5579/Indio-manso/,5579.0,Indio manso,Tango,1919.0,Héctor Quesada,,Instrumental,Orquesta,Carlos Di Sarli,,1958.0,Buenos Aires,1958,Philips 2h42052,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 La Cachila.mp3,24 La Cachila.mp3,La Cachila,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/708/La-cachila/,708.0,La cachila,Tango,,Eduardo Arolas,Héctor Polito,Instrumental,Orquesta,Carlos Di Sarli,6-3-1941,1941.0,Buenos Aires,Victor,39247 39826,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Mala Pinta.mp3,24 Mala Pinta.mp3,Mala Pinta,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/424/Mala-pinta/,424.0,Mala pinta,Tango,,Francisco De Caro,,Instrumental,Orquesta,Osvaldo Pugliese,12-12-1944,1944.0,Buenos Aires,Odeon,7670 14332,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Menta Y Cedron.mp3,24 Menta Y Cedron.mp3,Menta Y Cedron,Angel D'Agostino (Angel Vargas),https://www.todotango.com/musica/tema/291/Menta-y-cedron/,291.0,Menta y cedrón,Tango,1945.0,Oscar Arona,Armando Tagini,Ángel Vargas,Orquesta,Ángel D'Agostino,17-7-1945,1945.0,Buenos Aires,RCA-Victor,60-0733 80725,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Moneda De Cobre.mp3,24 Moneda De Cobre.mp3,Moneda De Cobre,Lucio Demare (Raúl Berón),https://www.todotango.com/musica/tema/864/Moneda-de-Cobre/,864.0,Moneda de Cobre,Tango,1942.0,Carlos Viván,Horacio Sanguinetti,Raúl Berón,Orquesta,Lucio Demare,1-4-1943,1943.0,Buenos Aires,Odeon,8064 12668,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 No Me Escribas.mp3,24 No Me Escribas.mp3,No Me Escribas,Osvaldo Pugliese (Alberto Morán),https://www.todotango.com/musica/tema/907/No-me-escribas/,907.0,No me escribas,Tango,1927.0,Agustín Bardi,Juan Andrés Caruso,Alberto Morán,Orquesta,Osvaldo Pugliese,31-7-1946,1946.0,Buenos Aires,Odeon,7685 15702,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Por La Vuelta.mp3,24 Por La Vuelta.mp3,Por La Vuelta,Francisco Lomuto (Jorge Omar),https://www.todotango.com/musica/tema/64/Por-la-vuelta/,64.0,Por la vuelta,Tango,1937.0,José Tinelli,Enrique Cadícamo,Jorge Omar,Orquesta,Francisco Lomuto,28-2-1939,1939.0,Buenos Aires,RCA-Victor,38672 12686,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Que Solo Estoy.mp3,24 Que Solo Estoy.mp3,Que Solo Estoy,Lucio Demare (Raúl Berón),https://www.todotango.com/musica/tema/1610/Que-solo-estoy/,1610.0,Qué solo estoy,Tango,1944.0,Raúl Kaplún,Roberto Miró,Raúl Berón,Orquesta,Lucio Demare,21-12-1943,1943.0,Buenos Aires,Odeon,8071-B 13473,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Re Fa Si.mp3,24 Re Fa Si.mp3,Re Fa Si,Rodolfo Biagi (Instrumental),https://www.todotango.com/musica/tema/1759/Re-fa-si/,1759.0,Re fa si,Tango,,Enrique Delfino,,Instrumental,Orquesta,Rodolfo Biagi,26-12-1940,1940.0,Buenos Aires,Odeon,5618 10941,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Recuerdo.mp3,24 Recuerdo.mp3,Recuerdo,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/362/Recuerdo/,362.0,Recuerdo,Tango,1924.0,Osvaldo Pugliese,Eduardo Moreno,Instrumental,Orquesta,Osvaldo Pugliese,31-3-1944,1944.0,Buenos Aires,Odeon,7663 13685,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Ronda De Ases.mp3,24 Ronda De Ases.mp3,Ronda De Ases,Osvaldo Fresedo (Oscar Serpa),https://www.todotango.com/musica/tema/565/Ronda-de-ases/,565.0,Ronda de ases,Tango,,Osvaldo Fresedo,Homero Manzi,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Si No Me Engaña El Corazòn.mp3,24 Si No Me Engaña El Corazòn.mp3,Si No Me Engaña El Corazòn,Osvaldo Fresedo (Ricardo Ruiz),https://www.todotango.com/musica/tema/772/Si-no-me-engana-el-corazon/,772.0,Si no me engaña el corazón,Tango,1939.0,Mauricio Mise,Carlos Bahr,Julio Sosa,Orquesta,Leopoldo Federico,11-5-1962,1962.0,Buenos Aires,CBS-Columbia,8340 2946,,0.562,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Si Tu Quisieras.mp3,24 Si Tu Quisieras.mp3,Si Tu Quisieras,Miguel Caló (Alberto Podestá),https://www.todotango.com/musica/tema/3502/Si-tu-quisieras/,3502.0,Si tú quisieras,Tango,,Francisco Pracánico,Luis Rubistein,Alberto Podestá,Orquesta,Miguel Caló,18-3-1943,1943.0,Buenos Aires,Odeon,8375 12651,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Su Carta No Llego.mp3,24 Su Carta No Llego.mp3,Su Carta No Llego,Angel D'Agostino (Angel Vargas),https://www.todotango.com/musica/tema/4390/Su-carta-no-llego/,4390.0,Su carta no llegó,Tango,,Raúl Fernández Siro,Homero Manzi,Ángel Vargas,Orquesta,Ángel D'Agostino,26-5-1944,1944.0,Buenos Aires,RCA-Victor,60-0447 79710,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Sueño Querido.mp3,24 Sueño Querido.mp3,Sueño Querido,Horacio Salgan (Horacio Deval),https://www.todotango.com/musica/tema/861/Sueno-querido/,861.0,Sueño querido,Tango,1932.0,Ángel Maffia,Mario Battistella,Roberto Rufino,Orquesta,Raúl Garello,20-11-1970,1970.0,Buenos Aires,RCA-Victor,CAL-3279 10887,,0.385,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Tabernero.mp3,24 Tabernero.mp3,Tabernero,Anibal Troilo (Fiorentino),https://www.todotango.com/musica/tema/1761/Tabernero-El-tabernero/,1761.0,Tabernero (El tabernero),Tango,1927.0,Fausto Frontera,Raúl Costa Oliveri,Francisco Fiorentino,Orquesta,Aníbal Troilo,28-5-1941,1941.0,Buenos Aires,RCA-Victor,39229 39880,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Tinta Verde.mp3,24 Tinta Verde.mp3,Tinta Verde,Sexteto Fresedo (Instrumental),https://www.todotango.com/musica/tema/2396/Tinta-verde/,2396.0,Tinta verde,Tango,,Agustín Bardi,,Instrumental,Orquesta,Lucio Demare,9-12-1942,1942.0,Buenos Aires,Odeon,8060-A 12436,,0.296,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Trasnochando.mp3,24 Trasnochando.mp3,Trasnochando,Miguel Caló (Raúl Berón),https://www.todotango.com/musica/tema/1178/Trasnochando/,1178.0,Trasnochando,Tango,1942.0,Armando Baliotti,Santiago Adamini,Raúl Berón,Orquesta,Miguel Caló,30-6-1942,1942.0,Buenos Aires,Odeon,8365 12067,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Tucuman.mp3,24 Tucuman.mp3,Tucuman,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/2278/Tucuman/,2278.0,Tucumán,Tango,,José Luis Padula,,Instrumental,Orquesta,Juan D'Arienzo,28-9-1950,1950.0,Buenos Aires,RCA-Victor,63-0014 93890,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\24 Ya Sale El Tren.mp3,24 Ya Sale El Tren.mp3,Ya Sale El Tren,Miguel Caló (Jorge Ortiz),https://www.todotango.com/musica/tema/264/Ya-sale-el-tren/,264.0,Ya sale el tren,Tango,1943.0,Luis Rubistein,Luis Rubistein,Jorge Ortiz,Orquesta,Miguel Caló,25-2-1943,1943.0,Buenos Aires,Odeon,8374 12605,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Adios Buenos Aires.mp3,26 Adios Buenos Aires.mp3,Adios Buenos Aires,Tipica Victor (Angel Vargas),https://www.todotango.com/musica/tema/2600/Adios-Buenos-Aires/,2600.0,Adiós Buenos Aires,Tango,,Eduardo Arolas,,Instrumental,Orquesta,Eduardo Arolas,23-4-1917,1917.0,Buenos Aires,Victor,69587,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Ahora No Me Conoces.mp3,26 Ahora No Me Conoces.mp3,Ahora No Me Conoces,Angel D'Agostino (Angel Vargas),https://www.todotango.com/musica/tema/1385/Ahora-no-me-conoces/,1385.0,Ahora no me conocés,Tango,1941.0,Armando Baliotti,Carlos Giampé,Ángel Vargas,Orquesta,Ángel D'Agostino,9-9-1941,1941.0,Buenos Aires,RCA-Victor,39404 59770,,0.938,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Bandera Baja.mp3,26 Bandera Baja.mp3,Bandera Baja,Juan D'Arienzo (Alberto Echagüe),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Barajando Recuerdos.mp3,26 Barajando Recuerdos.mp3,Barajando Recuerdos,Ricardo Tanturi (Alberto Castillo),https://www.todotango.com/musica/tema/3013/Barajando-recuerdos/,3013.0,Barajando recuerdos,Tango,,Luis Visca,Enrique Cadícamo,Alberto Castillo,Orquesta,Ricardo Tanturi,7-5-1943,1943.0,Buenos Aires,RCA-Victor,60-0077 84334,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Calandria Pampa.mp3,26 Calandria Pampa.mp3,Calandria Pampa,Juan D'Arienzo (Alberto Echagüe),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Campo Afuera.mp3,26 Campo Afuera.mp3,Campo Afuera,Rodolfo Biagi (Teófilo Ibañez),https://www.todotango.com/musica/tema/2664/Campo-afuera/,2664.0,Campo afuera,Milonga,1939.0,Rodolfo Biagi,Homero Manzi,Teófilo Ibáñez,Orquesta,Rodolfo Biagi,27-4-1939,1939.0,Buenos Aires,Odeon,5605 9913,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Chunga Que Si Chunga Que No.mp3,26 Chunga Que Si Chunga Que No.mp3,Chunga Que Si Chunga Que No,Enrique Rodriguez (Armando Moreno),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Con Alma Y Vida.mp3,26 Con Alma Y Vida.mp3,Con Alma Y Vida,Carlos Di Sarli (Jorge Durán),https://www.todotango.com/musica/tema/6900/Con-alma-y-vida/,6900.0,Con alma y vida,Tango,,Raúl de los Hoyos,Emilio Fresedo,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Con Permiso.mp3,26 Con Permiso.mp3,Con Permiso,Anibal Troilo (Alberto Marino),https://www.todotango.com/musica/tema/2479/Con-permiso/,2479.0,Con permiso,Milonga,,Alberto Mastra,Alberto Mastra,Alberto Marino,Orquesta,Aníbal Troilo,27-9-1944,1944.0,Buenos Aires,RCA-Victor,60-0560 79870,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Cuando el Amor Muere.mp3,26 Cuando el Amor Muere.mp3,Cuando el Amor Muere,Carlos Di Sarli (Carlos Acuña),https://www.todotango.com/musica/tema/736/Cuando-el-amor-muere/,736.0,Cuando el amor muere,Tango,1941.0,Alfredo Malerba,Héctor Marcó,Carlos Acuña,Orquesta,Carlos Di Sarli,2-8-1941,1941.0,Buenos Aires,RCA-Victor,39368 59686,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 De Antano.mp3,26 De Antano.mp3,De Antano,Francisco Canaro (Instrumental),https://www.todotango.com/musica/tema/6177/De-antano/,6177.0,De antaño,Milonga,1939.0,Luis Rubistein,Luis Rubistein,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\26 Después De Quererla Tanto.mp3,26 Después De Quererla Tanto.mp3,Después De Quererla Tanto,Francisco Canaro (Enrique Famá),https://www.todotango.com/musica/tema/2109/Despues-de-quererla-tanto/,2109.0,Después de quererla tanto,Milonga,,Carmelo Di Napoli,Enrique Dizeo,,,,,,,,,,0.0,ambiguous
